"Packet","Sequence","Delta (ms)","Jitter (ms)","Skew","Bandwidth","Marker","Status"
10283,3118,25.98300000000745,0,0,88.352,"","OK"
10284,3119,13.540999999997439,0,0,88.312,"","OK"
10290,3120,35.05999999999767,0,0,88.304,"","OK"
10295,3121,21.601999999998952,0,0,88.336,"","OK"
10296,3122,4.554000000003725,0,0,88.496,"","OK"
10298,3123,20.497999999992317,0,0,88.648,"","OK"
10299,3124,19.286000000007334,0,0,90.544,"","OK"
10305,3125,21.53299999999581,0,0,88.808,"","OK"
10309,3126,19.255000000004657,0,0,90.8,"","OK"
10312,3127,17.14299999999639,0,0,90.872,"","OK"
10314,3128,20.377999999996973,0,0,91.024,"","OK"
10318,3130,40.653000000005704,0,0,87.432,"","Wrong sequence number"
10322,3132,39.67399999999907,0,0,87.4,"","Wrong sequence number"
10325,3133,21.580000000001746,0,0,85.424,"","OK"
10328,3134,19.262999999991735,0,0,87.408,"","OK"
10332,3135,20.476999999998952,0,0,85.352,"","OK"
10334,3136,18.184000000008382,0,0,85.464,"","OK"
10341,3138,48.71799999999348,0,0,83.408,"","Wrong sequence number"
10343,3139,11.404000000009546,0,0,85.376,"","OK"
10347,3140,21.382999999987078,0,0,83.032,"","OK"
10351,3141,27.234000000011292,0,0,82.792,"","OK"
10354,3143,31.69999999999709,0,0,82.856,"","Wrong sequence number"
10355,3144,20.304000000003725,0,0,82.808,"","OK"
10359,3145,20.456999999994878,0,0,82.704,"","OK"
10360,3146,19.27499999999418,0,0,82.608,"","OK"
10365,3147,19.281000000002678,0,0,82.472,"","OK"
10369,3148,20.50800000000163,0,0,84.048,"","OK"
10372,3149,22.596000000005006,0,0,83.416,"","OK"
10376,3150,18.031000000002678,0,0,82.992,"","OK"
10381,3152,39.34199999998964,0,0,80.84,"","Wrong sequence number"
10385,3153,26.055999999996857,0,0,80.736,"","OK"
10386,3154,14.737000000008265,0,0,82.744,"","OK"
10389,3155,21.422999999995227,0,0,80.68,"","OK"
10390,3156,17.686000000001513,0,0,82.536,"","OK"
10394,3157,21.226999999998952,0,0,82.248,"","OK"
10396,3158,19.277000000001863,0,0,81.96,"","OK"
10399,3160,41.78100000000268,0,0,81.816,"","Wrong sequence number"
10401,3161,21.45100000000093,0,0,81.968,"","OK"
10404,3162,17.08499999999185,0,0,82.28,"","OK"
10407,3163,20.44100000000617,0,0,82.568,"","OK"
10408,3164,20.320999999996275,0,0,84.528,"","OK"
10411,3165,18.086999999999534,0,0,84.56,"","OK"
10414,3166,21.41700000000128,0,0,84.464,"","OK"
10418,3167,21.49899999999616,0,0,82.416,"","OK"
10421,3168,17.035000000003492,0,0,84.288,"","OK"
10422,3169,21.603000000002794,0,0,82.352,"","OK"
10425,3170,20.480999999999767,0,0,84.296,"","OK"
10428,3171,26.02599999999802,0,0,84.408,"","OK"
10431,3172,13.60899999999674,0,0,84.376,"","OK"
10434,3174,40.654999999998836,0,0,80.328,"","Wrong sequence number"
10437,3175,19.196000000010827,0,0,82.112,"","OK"
10439,3176,20.372999999992317,0,0,81.992,"","OK"
10442,3177,18.0679999999993,0,0,81.912,"","OK"
10445,3178,21.394000000000233,0,0,80.104,"","OK"
10446,3179,20.07600000000093,0,0,82.12,"","OK"
10450,3180,20.5,0,0,82.104,"","OK"
10452,3181,21.41599999999744,0,0,84.04,"","OK"
10455,3182,16.96700000000419,0,0,86.016,"","OK"
10460,3183,22.422999999995227,0,0,84.104,"","OK"
10461,3184,19.277000000001863,0,0,84.2,"","OK"
10465,3185,18.20900000000256,0,0,86.2,"","OK"
10467,3186,21.46700000000419,0,0,84.088,"","OK"
10474,3188,44.921999999991385,0,0,85.944,"","Wrong sequence number"
10475,3189,15.865000000005239,0,0,83.904,"","OK"
10478,3190,19.051000000006752,0,0,85.92,"","OK"
10480,3191,20.390999999988708,0,0,86.144,"","OK"
10483,3192,19.211000000010245,0,0,86.232,"","OK"
10485,3193,20.30899999999383,0,0,85.96,"","OK"
10486,3194,18.86699999999837,0,0,87.736,"","OK"
10489,3195,22.612000000008265,0,0,86.08,"","OK"
10492,3196,24.928999999989173,0,0,86.376,"","OK"
10495,3197,12.538000000000466,0,0,86.736,"","OK"
10497,3198,21.588000000003376,0,0,87.112,"","OK"
10499,3199,20.4429999999993,0,0,88.984,"","OK"
10502,3200,19.353000000002794,0,0,87.552,"","OK"
10504,3201,23.793000000005122,0,0,89.52,"","OK"
10507,3202,15.703999999997905,0,0,89.856,"","OK"
10511,3203,20.148000000001048,0,0,91.864,"","OK"
10514,3204,20.24199999999837,0,0,89.896,"","OK"
10518,3205,19.285999999992782,0,0,91.816,"","OK"
10521,3206,23.771000000007916,0,0,89.672,"","OK"
10524,3207,17.078999999997905,0,0,89.8,"","OK"
10527,3209,40.69199999999546,0,0,90.104,"","Wrong sequence number"
10529,3210,18.130000000004657,0,0,92.04,"","OK"
10532,3211,27.236000000004424,0,0,90.408,"","OK"
10535,3212,13.603999999992084,0,0,90.408,"","OK"
10537,3213,19.264999999999418,0,0,92.288,"","OK"
10538,3214,20.30999999999767,0,0,92.168,"","OK"
10542,3215,20.476999999998952,0,0,90.312,"","OK"
10544,3216,22.40000000000873,0,0,90.608,"","OK"
10547,3217,18.10700000000361,0,0,92.64,"","OK"
10549,3218,18.063999999998487,0,0,90.784,"","OK"
10554,3219,33.93600000000151,0,0,90.784,"","OK"
10555,3220,6.835999999995693,0,0,92.592,"","OK"
10558,3221,32.669999999998254,0,0,90.408,"","OK"
10561,3222,7.944000000003143,0,0,92.208,"","OK"
10564,3224,40.52799999999115,0,0,92.2,"","Wrong sequence number"
10568,3225,19.313999999998487,0,0,92.296,"","OK"
10570,3226,23.704000000012456,0,0,90.576,"","OK"
10573,3227,15.813999999998487,0,0,90.528,"","OK"
10575,3228,19.180999999996857,0,0,92.312,"","OK"
10576,3229,20.463000000003376,0,0,92.04,"","OK"
10580,3230,21.296999999991385,0,0,91.864,"","OK"
10584,3231,29.485000000000582,0,0,89.792,"","OK"
10587,3232,10.214000000007218,0,0,89.568,"","OK"
10588,3233,20.339999999996508,0,0,91.232,"","OK"
10589,3234,19.228000000002794,0,0,90.808,"","OK"
10593,3235,19.304999999993015,0,0,88.488,"","OK"
10595,3236,23.671000000002095,0,0,88.48,"","OK"
10602,3237,18.18499999999767,0,0,90.52,"","OK"
10605,3238,21.45100000000093,0,0,92.616,"","OK"
10606,3239,18.14299999999639,0,0,92.752,"","OK"
10609,3240,18.1990000000078,0,0,92.752,"","OK"
10617,3241,47.33999999999651,0,0,88.76,"","OK"
10618,3242,2.294000000008964,0,0,90.688,"","OK"
10621,3243,12.35099999999511,0,0,90.912,"","OK"
10622,3244,19.330000000001746,0,0,90.936,"","OK"
10628,3245,19.08499999999185,0,0,92.632,"","OK"
10631,3246,23.80999999999767,0,0,92.392,"","OK"
10634,3247,15.823000000003958,0,0,92.12,"","OK"
10635,3249,40.68300000000454,0,0,89.912,"","Wrong sequence number"
10641,3250,20.444000000003143,0,0,89.832,"","OK"
10643,3251,24.852999999988242,0,0,87.752,"","OK"
10646,3252,15.979000000006636,0,0,87.36,"","OK"
10651,3253,46.08299999999872,0,0,85.08,"","OK"
10654,3254,4.529999999998836,0,0,86.664,"","OK"
10655,3255,7.979000000006636,0,0,88.336,"","OK"
10659,3256,29.336999999999534,0,0,86.528,"","OK"
10660,3257,10.220999999990454,0,0,88.464,"","OK"
10663,3258,20.185000000012224,0,0,88.536,"","OK"
10665,3259,21.336999999999534,0,0,90.336,"","OK"
10672,3262,59.76599999998871,0,0,86.328,"","Wrong sequence number"
10674,3263,20.012000000002445,0,0,84.304,"","OK"
10675,3264,20.194000000003143,0,0,84.312,"","OK"
10678,3265,20.32600000000093,0,0,84.144,"","OK"
10680,3266,19.054000000003725,0,0,85.976,"","OK"
10683,3267,19.127999999996973,0,0,85.752,"","OK"
10687,3268,20.270999999993364,0,0,83.696,"","OK"
10688,3269,21.578999999997905,0,0,85.528,"","OK"
10691,3270,18.194000000003143,0,0,85.496,"","OK"
10693,3271,20.426000000006752,0,0,85.416,"","OK"
10697,3272,20.43299999998999,0,0,85.464,"","OK"
10700,3273,20.32600000000093,0,0,85.6,"","OK"
10702,3274,20.2560000000085,0,0,87.448,"","OK"
10704,3275,20.39100000000326,0,0,85.4,"","OK"
10707,3276,27.088999999992666,0,0,85.504,"","OK"
10709,3277,13.557000000000698,0,0,85.736,"","OK"
10712,3279,38.54700000000594,0,0,84.104,"","Wrong sequence number"
10717,3280,19.2329999999929,0,0,86.048,"","OK"
10719,3281,20.338000000003376,0,0,86.144,"","OK"
10721,3282,20.198000000003958,0,0,86.168,"","OK"
10725,3283,19.160999999992782,0,0,86.104,"","OK"
10726,3284,20.362000000008265,0,0,86.152,"","OK"
10729,3285,21.38399999999092,0,0,84.44,"","OK"
10732,3286,25.875,0,0,84.24,"","OK"
10736,3287,22.502999999996973,0,0,84.024,"","OK"
10739,3289,31.653000000005704,0,0,81.872,"","Wrong sequence number"
10742,3290,20.323000000003958,0,0,81.968,"","OK"
10744,3291,19.176999999996042,0,0,84.128,"","OK"
10749,3293,44.35599999999977,0,0,80.36,"","Wrong sequence number"
10751,3294,18.945999999996275,0,0,80.552,"","OK"
10755,3295,15.721000000005006,0,0,80.84,"","OK"
10762,3296,41.9259999999922,0,0,79.4,"","OK"
10763,3297,2.3300000000017462,0,0,81.36,"","OK"
10766,3298,15.897000000011758,0,0,83.176,"","OK"
10771,3299,33.73199999998906,0,0,83.184,"","OK"
10772,3300,5.661000000007334,0,0,85.04,"","OK"
10778,3301,22.487999999997555,0,0,85.272,"","OK"
10780,3302,19.179000000003725,0,0,85.456,"","OK"
10786,3303,23.731999999989057,0,0,85.632,"","OK"
10790,3304,21.53200000000652,0,0,87.512,"","OK"
10792,3305,13.626000000003842,0,0,86.256,"","OK"
10798,3306,29.328999999997905,0,0,86.544,"","OK"
10799,3307,11.407999999995809,0,0,84.808,"","OK"
10802,3308,20.294000000008964,0,0,84.848,"","OK"
10804,3309,21.46600000000035,0,0,85.016,"","OK"
10808,3310,18.213999999992666,0,0,87.072,"","OK"
10809,3311,20.346000000005006,0,0,89.112,"","OK"
10811,3312,21.46699999998964,0,0,89.304,"","OK"
10814,3313,25.97400000000198,0,0,89.56,"","OK"
10817,3315,31.898000000001048,0,0,89.672,"","Wrong sequence number"
10820,3316,20.343999999997322,0,0,87.872,"","OK"
10822,3317,20.35800000000745,0,0,87.84,"","OK"
10825,3319,38.486999999993714,0,0,87.728,"","Wrong sequence number"
10829,3320,21.351000000009662,0,0,85.856,"","OK"
10832,3321,21.3179999999993,0,0,85.872,"","OK"
10834,3322,18.095999999990454,0,0,87.528,"","OK"
10837,3323,24.813999999998487,0,0,85.32,"","OK"
10839,3324,14.67400000001362,0,0,86.928,"","OK"
10843,3325,20.418999999994412,0,0,86.736,"","OK"
10845,3326,27.24899999999616,0,0,86.544,"","OK"
10846,3327,12.331000000005588,0,0,86.232,"","OK"
10849,3328,20.438999999998487,0,0,85.816,"","OK"
10850,3329,19.27499999999418,0,0,87.568,"","OK"
10854,3330,20.264999999999418,0,0,87.36,"","OK"
10856,3331,21.438999999998487,0,0,85.256,"","OK"
10858,3332,20.312000000005355,0,0,85.472,"","OK"
10859,3333,20.33400000000256,0,0,85.856,"","OK"
10862,3334,20.3070000000007,0,0,86.12,"","OK"
10865,3335,19.179999999993015,0,0,86.392,"","OK"
10868,3336,34.98400000001129,0,0,86.648,"","OK"
10870,3337,4.473999999987427,0,0,88.512,"","OK"
10874,3338,19.2670000000071,0,0,88.496,"","OK"
10875,3339,20.372999999992317,0,0,90.264,"","OK"
10880,3340,20.476000000009662,0,0,90.104,"","OK"
10882,3341,20.387000000002445,0,0,87.608,"","OK"
10885,3342,19.205000000001746,0,0,89.288,"","OK"
10890,3343,24.77599999999802,0,0,89.216,"","OK"
10891,3344,15.756999999997788,0,0,91.224,"","OK"
10896,3345,25.96799999999348,0,0,89.112,"","OK"
10900,3346,26.97500000000582,0,0,90.888,"","OK"
10901,3347,5.524000000004889,0,0,92.656,"","OK"
10905,3348,20.315999999991618,0,0,90.4,"","OK"
10907,3349,20.422999999995227,0,0,90.408,"","OK"
10911,3350,19.279000000009546,0,0,88.824,"","OK"
10915,3351,24.904999999998836,0,0,88.68,"","OK"
10916,3352,15.956999999994878,0,0,90.608,"","OK"
10921,3353,21.436000000001513,0,0,90.68,"","OK"
10924,3354,26.020000000004075,0,0,88.928,"","OK"
10928,3355,12.527000000001863,0,0,88.992,"","OK"
10930,3356,22.597999999998137,0,0,91.104,"","OK"
10932,3357,19.2329999999929,0,0,89.28,"","OK"
10935,3358,18.148000000001048,0,0,91.408,"","OK"
10937,3359,21.535000000003492,0,0,91.56,"","OK"
10941,3360,20.42500000000291,0,0,89.6,"","OK"
10944,3361,27.11599999999453,0,0,89.584,"","OK"
10945,3362,11.24100000000908,0,0,91.56,"","OK"
10949,3363,21.487999999997555,0,0,91.576,"","OK"
10950,3364,19.202999999994063,0,0,91.576,"","OK"
10956,3365,21.559000000008382,0,0,91.496,"","OK"
10959,3366,22.627999999996973,0,0,91.36,"","OK"
10962,3368,34.130999999993946,0,0,91.256,"","Wrong sequence number"
10966,3369,32.71499999999651,0,0,91.36,"","OK"
10968,3370,7.972000000008848,0,0,93.368,"","OK"
10970,3371,21.50800000000163,0,0,93.624,"","OK"
10971,3372,18.20799999999872,0,0,93.848,"","OK"
10975,3373,20.327999999994063,0,0,94.056,"","OK"
10977,3374,25.930000000007567,0,0,92.704,"","OK"
10980,3375,13.672999999995227,0,0,94.656,"","OK"
10983,3376,24.930999999996857,0,0,95.008,"","OK"
10985,3377,15.940000000002328,0,0,93.672,"","OK"
10988,3378,19.202999999994063,0,0,95.656,"","OK"
10990,3379,28.28200000000652,0,0,94.12,"","OK"
10993,3380,12.495999999999185,0,0,94.216,"","OK"
10994,3381,21.410000000003492,0,0,94.216,"","OK"
10996,3382,16.771999999997206,0,0,95.976,"","OK"
10999,3383,21.538000000000466,0,0,95.776,"","OK"
11001,3384,19.078999999997905,0,0,95.536,"","OK"
11009,3388,81.7100000000064,0,0,87.688,"","Wrong sequence number"
11010,3389,18.17399999999907,0,0,89.344,"","OK"
11019,3391,40.671000000002095,0,0,87.472,"","Wrong sequence number"
11020,3392,20.21799999999348,0,0,87.408,"","OK"
11025,3393,19.096000000005006,0,0,87.368,"","OK"
11027,3394,24.87599999998929,0,0,85.136,"","OK"
11030,3395,16.936000000001513,0,0,86.984,"","OK"
11034,3396,34.97200000000885,0,0,85.208,"","OK"
11035,3397,3.463999999992666,0,0,85.144,"","OK"
11038,3398,21.468999999997322,0,0,85.312,"","OK"
11044,3400,40.50800000000163,0,0,83.664,"","Wrong sequence number"
11050,3401,45.10000000000582,0,0,81.992,"","OK"
11051,3402,2.2730000000010477,0,0,84.048,"","OK"
11053,3403,11.362999999997555,0,0,86.072,"","OK"
11059,3404,38.38000000000466,0,0,84.112,"","OK"
11062,3406,21.561999999990803,0,0,84.12,"","Wrong sequence number"
11063,3407,19.177999999999884,0,0,83.936,"","OK"
11067,3408,21.33200000000943,0,0,81.544,"","OK"
11069,3409,20.39999999999418,0,0,83.544,"","OK"
11071,3410,19.3179999999993,0,0,83.544,"","OK"
11072,3411,21.562000000005355,0,0,83.592,"","OK"
11074,3412,25.89999999999418,0,0,81.64,"","OK"
11076,3413,14.790999999997439,0,0,81.552,"","OK"
11078,3414,15.898000000001048,0,0,83.416,"","OK"
11081,3415,21.529000000009546,0,0,83.264,"","OK"
11083,3416,19.228999999992084,0,0,83.336,"","OK"
11085,3418,41.69100000000617,0,0,81.952,"","Wrong sequence number"
11089,3419,36.046999999991385,0,0,82.152,"","OK"
11090,3420,2.221000000005006,0,0,84.112,"","OK"
11092,3421,21.68499999999767,0,0,84.048,"","OK"
11094,3422,19.263000000006286,0,0,82.008,"","OK"
11097,3423,19.239000000001397,0,0,83.864,"","OK"
11100,3424,22.520999999993364,0,0,83.808,"","OK"
11102,3425,18.156000000002678,0,0,81.968,"","OK"
11106,3426,29.245999999999185,0,0,82.032,"","OK"
11107,3427,11.264999999999418,0,0,82.096,"","OK"
11110,3429,38.57600000000093,0,0,81.984,"","Wrong sequence number"
11112,3430,20.46700000000419,0,0,82.048,"","OK"
11115,3431,20.389999999999418,0,0,82.224,"","OK"
11117,3432,21.553999999989173,0,0,80.704,"","OK"
11120,3433,18.125,0,0,82.664,"","OK"
11123,3434,22.5570000000007,0,0,80.848,"","OK"
11127,3436,40.778000000005704,0,0,82.624,"","Wrong sequence number"
11129,3437,18.25900000000547,0,0,84.424,"","OK"
11134,3438,20.19999999999709,0,0,84.536,"","OK"
11135,3439,17.98399999999674,0,0,84.592,"","OK"
11139,3440,20.3179999999993,0,0,86.296,"","OK"
11141,3441,20.312000000005355,0,0,86.36,"","OK"
11142,3442,20.368000000002212,0,0,86.464,"","OK"
11146,3443,18.836999999999534,0,0,86.544,"","OK"
11147,3444,22.64299999999639,0,0,88.192,"","OK"
11150,3445,18.073000000003958,0,0,88.208,"","OK"
11153,3446,26.102999999988242,0,0,88.32,"","OK"
11154,3447,14.642000000007101,0,0,86.712,"","OK"
11157,3448,19.296999999991385,0,0,88.576,"","OK"
11160,3450,40.65600000000268,0,0,88.52,"","Wrong sequence number"
11162,3451,19.268000000010943,0,0,88.056,"","OK"
11164,3452,20.335999999995693,0,0,89.808,"","OK"
11169,3454,41.78900000000431,0,0,85.64,"","Wrong sequence number"
11171,3455,19.32599999998638,0,0,85.536,"","OK"
11175,3456,19.045000000012806,0,0,85.432,"","OK"
11177,3457,19.273999999990338,0,0,85.472,"","OK"
11179,3458,21.57499999999709,0,0,85.536,"","OK"
11182,3459,29.463000000003376,0,0,85.4,"","OK"
11184,3460,9.096000000005006,0,0,87.144,"","OK"
11186,3461,20.203999999997905,0,0,86.648,"","OK"
11188,3462,20.226999999998952,0,0,86.16,"","OK"
11193,3464,48.7390000000014,0,0,82.264,"","Wrong sequence number"
11195,3465,10.217000000004191,0,0,84.16,"","OK"
11198,3466,31.625,0,0,82.08,"","OK"
11199,3467,10.239000000001397,0,0,83.912,"","OK"
11202,3468,18.190999999991618,0,0,85.856,"","OK"
11205,3469,24.77500000000873,0,0,85.712,"","OK"
11207,3470,17.055999999996857,0,0,83.6,"","OK"
11212,3471,22.535000000003492,0,0,83.544,"","OK"
11214,3472,15.861999999993714,0,0,85.464,"","OK"
11218,3473,22.610000000000582,0,0,83.712,"","OK"
11222,3474,29.51699999999255,0,0,84.008,"","OK"
11224,3475,9.110000000000582,0,0,84.112,"","OK"
11227,3476,28.361000000004424,0,0,86.072,"","OK"
11228,3477,10.24199999999837,0,0,85.888,"","OK"
11231,3478,20.222999999998137,0,0,85.784,"","OK"
11236,3480,39.52500000000873,0,0,85.896,"","Wrong sequence number"
11241,3481,24.690999999991618,0,0,83.848,"","OK"
11243,3482,15.902000000001863,0,0,85.744,"","OK"
11251,3484,51.012000000002445,0,0,81.752,"","Wrong sequence number"
11253,3485,11.35899999999674,0,0,83.624,"","OK"
11257,3486,23.65899999999965,0,0,83.824,"","OK"
11263,3489,64.22400000000198,0,0,80.552,"","Wrong sequence number"
11268,3491,39.65600000000268,0,0,79.152,"","Wrong sequence number"
11269,3492,11.353000000002794,0,0,79.296,"","OK"
11273,3493,18.135999999998603,0,0,81.072,"","OK"
11275,3494,25.9259999999922,0,0,79.568,"","OK"
11277,3495,14.798000000009779,0,0,81.544,"","OK"
11280,3496,19.277000000001863,0,0,81.816,"","OK"
11281,3497,20.144999999989523,0,0,81.72,"","OK"
11285,3498,20.43499999999767,0,0,81.6,"","OK"
11286,3499,20.261000000013155,0,0,81.568,"","OK"
11290,3500,20.394000000000233,0,0,83.344,"","OK"
11294,3501,24.82599999998638,0,0,81.76,"","OK"
11295,3502,14.785000000003492,0,0,83.752,"","OK"
11301,3503,41.586000000010245,0,0,83.968,"","OK"
11332,3504,95.12599999998929,0,0,76.072,"","OK"
11333,3505,2.1380000000062864,0,0,78.072,"","OK"
11336,3506,10.209999999991851,0,0,79.984,"","OK"
11342,3507,11.311000000001513,0,0,78.216,"","OK"
11346,3508,10.001000000003842,0,0,80.072,"","OK"
11352,3510,15.740000000005239,0,0,80.184,"","Wrong sequence number"
11359,3511,8.963999999992666,0,0,81.936,"","OK"
11360,3512,5.717000000004191,0,0,82.088,"","OK"
11364,3513,19.27400000000489,0,0,83.888,"","OK"
11369,3514,25.888999999995576,0,0,85.696,"","OK"
11376,3516,40.6649999999936,0,0,83.736,"","Wrong sequence number"
11377,3517,14.70799999999872,0,0,81.952,"","OK"
11380,3518,18.143000000010943,0,0,81.752,"","OK"
11383,3519,20.43299999998999,0,0,83.408,"","OK"
11386,3520,19.288000000000466,0,0,83.024,"","OK"
11390,3521,20.335000000006403,0,0,82.704,"","OK"
11393,3522,27.00800000000163,0,0,80.496,"","OK"
11396,3523,13.514999999999418,0,0,82.2,"","OK"
11397,3524,21.421000000002095,0,0,82.04,"","OK"
11399,3525,19.313999999998487,0,0,81.816,"","OK"
11403,3526,27.203999999997905,0,0,81.512,"","OK"
11404,3527,13.660000000003492,0,0,79.424,"","OK"
11407,3528,19.33499999999185,0,0,79.36,"","OK"
11410,3529,30.555999999996857,0,0,81.184,"","OK"
11411,3530,7.87400000001071,0,0,80.928,"","OK"
11416,3531,21.5570000000007,0,0,82.672,"","OK"
11418,3532,23.66700000000128,0,0,80.568,"","OK"
11422,3533,14.781999999991967,0,0,82.264,"","OK"
11425,3535,40.846000000005006,0,0,82.176,"","Wrong sequence number"
11434,3536,53.220999999990454,0,0,80.136,"","OK"
11435,3537,2.2660000000032596,0,0,81.88,"","OK"
11437,3538,10.275000000008731,0,0,83.536,"","OK"
11439,3539,13.53399999999965,0,0,85.24,"","OK"
11443,3540,21.471999999994296,0,0,85,"","OK"
11445,3542,38.4829999999929,0,0,84.656,"","Wrong sequence number"
11449,3543,20.24100000000908,0,0,82.752,"","OK"
11451,3544,21.59900000000198,0,0,84.576,"","OK"
11453,3545,18.023999999990338,0,0,84.44,"","OK"
11455,3546,20.071000000010827,0,0,82.064,"","OK"
11456,3547,20.45199999999022,0,0,81.816,"","OK"
11460,3548,20.2560000000085,0,0,81.12,"","OK"
11480,3549,240.5219999999972,0,0,65.344,"SET","OK"
11489,3551,39.69499999999243,0,0,61.92,"","Wrong sequence number"
11495,3552,19.302000000010594,0,0,62.136,"","OK"
11498,3553,24.819000000003143,0,0,62.216,"","OK"
11502,3554,16.965999999985797,0,0,62.176,"","OK"
11504,3555,21.497000000003027,0,0,63.968,"","OK"
11505,3556,18.063000000009197,0,0,63.856,"","OK"
11508,3557,18.09999999999127,0,0,63.832,"","OK"
11509,3558,20.16700000000128,0,0,63.944,"","OK"
11512,3559,20.214999999996508,0,0,62.656,"","OK"
11514,3560,21.46600000000035,0,0,63.064,"","OK"
11517,3561,20.380000000004657,0,0,64.96,"","OK"
11522,3562,19.111000000004424,0,0,63.416,"","OK"
11525,3563,24.955000000001746,0,0,63.208,"","OK"
11530,3565,39.54399999999441,0,0,63.056,"","Wrong sequence number"
11531,3566,14.796000000002095,0,0,62.992,"","OK"
11536,3567,20.20100000000093,0,0,62.872,"","OK"
11538,3568,24.944000000003143,0,0,62.64,"","OK"
11541,3570,35.01499999999942,0,0,60.84,"","Wrong sequence number"
11542,3571,20.346999999994296,0,0,60.976,"","OK"
11546,3572,21.414000000004307,0,0,59.632,"","OK"
11549,3573,26.038999999989755,0,0,61.832,"","OK"
11551,3574,13.614000000001397,0,0,62.32,"","OK"
11554,3575,23.512000000002445,0,0,64.44,"","OK"
11555,3576,16.930999999996857,0,0,66.448,"","OK"
11559,3577,19.197000000000116,0,0,64.824,"","OK"
11560,3578,18.07600000000093,0,0,65.136,"","OK"
11563,3579,20.302999999999884,0,0,65.344,"","OK"
11565,3580,21.464000000007218,0,0,65.328,"","OK"
11566,3581,20.35899999999674,0,0,65.464,"","OK"
11570,3582,17.913000000000466,0,0,67.296,"","OK"
11573,3584,40.3350000000064,0,0,63.816,"","Wrong sequence number"
11577,3585,25.947999999989406,0,0,64.072,"","OK"
11578,3586,14.763000000006286,0,0,64.368,"","OK"
11583,3587,20.29099999999744,0,0,65.256,"","OK"
11589,3590,59.86800000000221,0,0,67.336,"","Wrong sequence number"
11595,3593,63.103999999992084,0,0,69.352,"","Wrong sequence number"
11597,3594,18.086000000010245,0,0,71.36,"","OK"
11599,3595,18.1820000000007,0,0,73.304,"","OK"
11600,3596,20.419999999998254,0,0,75.184,"","OK"
11603,3597,19.222999999998137,0,0,76.984,"","OK"
11606,3598,25.898000000001048,0,0,78.832,"","OK"
11609,3600,34.85899999999674,0,0,79.616,"","Wrong sequence number"
11611,3601,21.494000000006054,0,0,79.848,"","OK"
11614,3602,19.330999999991036,0,0,79.936,"","OK"
11617,3604,39.68899999999849,0,0,79.96,"","Wrong sequence number"
11621,3605,31.6820000000007,0,0,78.408,"","OK"
11623,3607,27.060000000012224,0,0,76.832,"","Wrong sequence number"
11625,3608,23.679999999993015,0,0,76.92,"","OK"
11629,3610,37.262000000002445,0,0,76.992,"","Wrong sequence number"
11632,3611,20.226999999998952,0,0,77.056,"","OK"
11637,3612,27.15799999999581,0,0,75.376,"","OK"
11639,3613,18.184000000008382,0,0,75.624,"","OK"
11640,3614,13.655999999988126,0,0,77.552,"","OK"
11643,3615,21.377000000007683,0,0,79.4,"","OK"
11646,3617,39.46499999999651,0,0,76.096,"","Wrong sequence number"
11650,3618,23.6990000000078,0,0,77.808,"","OK"
11651,3619,15.935999999986961,0,0,78.008,"","OK"
11656,3621,40.42300000000978,0,0,76.368,"","Wrong sequence number"
11660,3622,20.319000000003143,0,0,78.44,"","OK"
11662,3623,20.390999999988708,0,0,78.424,"","OK"
11664,3624,19.062000000005355,0,0,78.144,"","OK"
11667,3625,20.368000000002212,0,0,77.768,"","OK"
11668,3626,20.322000000000116,0,0,77.512,"","OK"
11672,3627,19.247999999992317,0,0,77.456,"","OK"
11673,3628,21.463000000003376,0,0,75.608,"","OK"
11675,3629,19.131999999997788,0,0,75.712,"","OK"
11678,3630,21.41500000000815,0,0,75.808,"","OK"
11679,3631,18.081999999994878,0,0,77.544,"","OK"
11685,3632,33.90600000000268,0,0,75.552,"","OK"
11688,3633,11.322000000000116,0,0,77.176,"","OK"
11689,3634,13.654999999998836,0,0,78.728,"","OK"
11693,3635,24.714999999996508,0,0,78.568,"","OK"
11694,3636,15.82499999999709,0,0,78.56,"","OK"
11697,3637,20.394000000000233,0,0,78.488,"","OK"
11701,3638,34.987000000008265,0,0,78.216,"","OK"
11702,3639,4.562999999994645,0,0,79.872,"","OK"
11704,3640,20.41500000000815,0,0,81.592,"","OK"
11705,3641,21.36699999999837,0,0,81.32,"","OK"
11709,3642,18.02599999999802,0,0,83.144,"","OK"
11711,3643,24.914000000004307,0,0,82.936,"","OK"
11715,3645,34.9939999999915,0,0,82.672,"","Wrong sequence number"
11716,3646,21.54899999999907,0,0,80.64,"","OK"
11719,3647,19.31500000000233,0,0,80.776,"","OK"
11723,3648,33.80900000000838,0,0,80.984,"","OK"
11725,3649,6.82499999999709,0,0,83.08,"","OK"
11728,3650,20.289999999993597,0,0,82.952,"","OK"
11729,3651,20.468999999997322,0,0,85.024,"","OK"
11733,3652,19.278000000005704,0,0,84.792,"","OK"
11736,3653,25.8009999999922,0,0,84.768,"","OK"
11738,3654,13.638000000006286,0,0,86.864,"","OK"
11741,3655,24.773000000001048,0,0,86.88,"","OK"
11742,3656,15.880999999993946,0,0,86.632,"","OK"
11745,3657,19.13200000001234,0,0,86.424,"","OK"
11748,3658,29.15899999999965,0,0,86.288,"","OK"
11749,3659,10.182000000000698,0,0,88.072,"","OK"
11752,3660,20.382999999987078,0,0,89.864,"","OK"
