"Packet","Sequence","Delta (ms)","Jitter (ms)","Skew","Bandwidth","Marker","Status"
2390,54,0.0010000000002037268,0,0,117.232,"","OK"
2391,55,0,0,0,119.536,"","OK"
2392,56,0.0010000000002037268,0,0,121.84,"","OK"
2393,57,0.0010000000002037268,0,0,124.144,"","OK"
2421,58,29.715000000000146,0,0,126.448,"","OK"
2425,59,4.839999999999236,0,0,128.752,"","OK"
2426,60,0.0010000000002037268,0,0,131.056,"","OK"
2427,61,0.0010000000002037268,0,0,132.6,"","OK"
2650,62,177.08299999999963,0,0,133.12,"","OK"
2651,63,0.0010000000002037268,0,0,135.424,"","OK"
2652,64,0.0010000000002037268,0,0,137.728,"","OK"
2653,65,0.0010000000002037268,0,0,140.032,"","OK"
2654,66,0.0010000000002037268,0,0,142.336,"","OK"
2655,67,0.0009999999992942321,0,0,144.64,"","OK"
2656,68,0.0010000000002037268,0,0,146.944,"","OK"
2657,69,0,0,0,149.248,"","OK"
2658,70,0.0010000000002037268,0,0,151.552,"","OK"
2659,71,0,0,0,153.856,"","OK"
2660,72,0.0009999999992942321,0,0,156.16,"","OK"
2661,73,0.0010000000002037268,0,0,158.464,"","OK"
2662,74,0,0,0,160.768,"","OK"
2663,75,0.0010000000002037268,0,0,163.072,"","OK"
2664,76,0.0010000000002037268,0,0,165.376,"","OK"
2665,77,0.0010000000002037268,0,0,167.68,"","OK"
2666,78,0,0,0,169.984,"","OK"
2667,79,0.0009999999992942321,0,0,172.288,"","OK"
2668,80,0.0010000000002037268,0,0,174.592,"","OK"
2669,81,0.0010000000002037268,0,0,176.896,"","OK"
2670,82,0.0010000000002037268,0,0,179.2,"","OK"
2671,83,0.0009999999992942321,0,0,181.504,"","OK"
2672,84,0,0,0,183.808,"","OK"
2673,85,0.0010000000002037268,0,0,186.112,"","OK"
2674,86,0.0010000000002037268,0,0,188.416,"","OK"
2675,87,0,0,0,190.72,"","OK"
2676,88,0.0010000000002037268,0,0,193.024,"","OK"
2677,89,0,0,0,195.328,"","OK"
2678,90,0.0010000000002037268,0,0,197.632,"","OK"
2679,91,0.0009999999992942321,0,0,199.936,"","OK"
2680,92,0,0,0,202.24,"","OK"
2681,93,0.0010000000002037268,0,0,204.544,"","OK"
2682,94,0.0010000000002037268,0,0,206.848,"","OK"
2683,95,0.0010000000002037268,0,0,209.152,"","OK"
2684,96,0,0,0,211.456,"","OK"
2687,97,1.8090000000001965,0,0,213.76,"","OK"
2688,98,0.0009999999992942321,0,0,216.064,"","OK"
2689,99,0.0010000000002037268,0,0,218.368,"","OK"
2690,100,0.0010000000002037268,0,0,220.672,"","OK"
2691,101,0.0010000000002037268,0,0,222.976,"","OK"
2692,102,0,0,0,225.28,"","OK"
2693,103,0.0009999999992942321,0,0,227.584,"","OK"
2694,104,0.0010000000002037268,0,0,229.888,"","OK"
2695,105,0,0,0,232.192,"","OK"
2696,106,0.0010000000002037268,0,0,234.496,"","OK"
2697,107,0.0010000000002037268,0,0,236.8,"","OK"
2698,108,0,0,0,239.104,"","OK"
2699,109,0.0010000000002037268,0,0,241.408,"","OK"
2700,110,0.0009999999992942321,0,0,243.712,"","OK"
2701,111,0,0,0,246.016,"","OK"
2702,112,0.0010000000002037268,0,0,248.32,"","OK"
2703,113,0.0010000000002037268,0,0,250.624,"","OK"
2704,114,0,0,0,252.928,"","OK"
2705,115,0.0010000000002037268,0,0,255.232,"","OK"
2706,116,0.0009999999992942321,0,0,257.536,"","OK"
2707,117,0.0010000000002037268,0,0,259.84,"","OK"
2708,118,0.0010000000002037268,0,0,262.144,"","OK"
2709,119,0,0,0,264.448,"","OK"
2731,120,17.1220000000003,0,0,266.752,"","OK"
2732,121,0.0009999999992942321,0,0,269.056,"","OK"
2733,122,0.0010000000002037268,0,0,271.36,"","OK"
2734,123,0.0010000000002037268,0,0,273.664,"","OK"
2735,124,0.0010000000002037268,0,0,275.968,"","OK"
2736,125,0.0010000000002037268,0,0,278.272,"","OK"
2737,126,0,0,0,280.576,"","OK"
2738,127,0.0009999999992942321,0,0,282.88,"","OK"
2739,128,0.0010000000002037268,0,0,285.184,"","OK"
2740,129,0.0010000000002037268,0,0,287.488,"","OK"
2741,130,0.0010000000002037268,0,0,289.792,"","OK"
2742,131,0.0009999999992942321,0,0,292.096,"","OK"
2743,132,0,0,0,294.4,"","OK"
2744,133,0.0010000000002037268,0,0,296.704,"","OK"
2745,134,0.0010000000002037268,0,0,299.008,"","OK"
2746,135,0,0,0,299.976,"","OK"
2747,136,0.0010000000002037268,0,0,302.28,"","OK"
2748,137,0.0010000000002037268,0,0,304.584,"","OK"
2749,138,0.0009999999992942321,0,0,306.888,"","OK"
2750,139,0,0,0,309.192,"","OK"
2752,140,1.5100000000002183,0,0,311.496,"","OK"
2753,141,0.0010000000002037268,0,0,313.8,"","OK"
2754,142,0.0009999999992942321,0,0,316.104,"","OK"
2755,143,0.0010000000002037268,0,0,318.408,"","OK"
2756,144,0.0010000000002037268,0,0,320.712,"","OK"
2757,145,0.0010000000002037268,0,0,323.016,"","OK"
2758,146,0.0010000000002037268,0,0,325.32,"","OK"
2759,147,0.0010000000002037268,0,0,327.624,"","OK"
2760,148,0,0,0,329.928,"","OK"
2761,149,0.001999999999497959,0,0,332.232,"","OK"
2762,150,0.0010000000002037268,0,0,334.536,"","OK"
2763,151,0.0009999999992942321,0,0,336.84,"","OK"
2764,152,0.0010000000002037268,0,0,339.144,"","OK"
2765,153,0.0010000000002037268,0,0,341.448,"","OK"
2766,154,0.0010000000002037268,0,0,343.752,"","OK"
2767,155,0.0010000000002037268,0,0,346.056,"","OK"
2768,156,0.0009999999992942321,0,0,348.36,"","OK"
2769,157,0.0010000000002037268,0,0,350.664,"","OK"
2770,158,0.0020000000004074536,0,0,352.968,"","OK"
2771,159,0.0009999999992942321,0,0,355.272,"","OK"
2772,160,0.0010000000002037268,0,0,357.576,"","OK"
2773,161,0,0,0,359.88,"","OK"
2774,162,0.0010000000002037268,0,0,362.184,"","OK"
2775,163,0.0010000000002037268,0,0,364.488,"","OK"
2776,164,0.0010000000002037268,0,0,366.792,"","OK"
2777,165,0.0009999999992942321,0,0,369.096,"","OK"
2778,166,0.0010000000002037268,0,0,371.4,"","OK"
2781,167,0.5600000000004002,0,0,373.704,"","OK"
2782,168,0.0010000000002037268,0,0,376.008,"","OK"
2783,169,0.0009999999992942321,0,0,378.312,"","OK"
2784,170,0.0010000000002037268,0,0,380.616,"","OK"
2785,171,0.0010000000002037268,0,0,382.92,"","OK"
2786,172,0.0010000000002037268,0,0,385.224,"","OK"
2787,173,0.0009999999992942321,0,0,387.528,"","OK"
2788,174,0.0010000000002037268,0,0,389.832,"","OK"
2789,175,0.0010000000002037268,0,0,392.136,"","OK"
2790,176,0.0010000000002037268,0,0,394.44,"","OK"
2791,177,0,0,0,396.744,"","OK"
2832,178,28.831999999999425,0,0,399.048,"","OK"
2840,179,5.8200000000006185,0,0,401.352,"","OK"
2841,180,0.0010000000002037268,0,0,403.656,"","OK"
2842,181,0.0009999999992942321,0,0,405.96,"","OK"
2843,182,0.0010000000002037268,0,0,408.264,"","OK"
2844,183,0.0010000000002037268,0,0,410.568,"","OK"
2845,184,0.2209999999995489,0,0,412.872,"","OK"
2846,185,0.0010000000002037268,0,0,415.176,"","OK"
2847,186,0.0010000000002037268,0,0,417.48,"","OK"
2848,187,0,0,0,419.784,"","OK"
2849,188,0.0010000000002037268,0,0,421.584,"","OK"
